BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE,SALE DATE
3,MADISON,02  TWO FAMILY DWELLINGS,1,6817,26,,B1,1848 EAST 12TH STREET,,11229,2,0,2," 2,000 "," 2,472 ",1920,1,B1," 988,000 ",6/7/16
3,MADISON,02  TWO FAMILY DWELLINGS,1,6818,54,,B2,1217 AVENUE S,,11229,2,0,2," 2,692 "," 2,520 ",1925,1,B2," 990,000 ",1/5/16
3,MADISON,02  TWO FAMILY DWELLINGS,1,6818,60,,B2,1887 EAST 12TH   STREET,,11229,2,0,2," 2,500 "," 2,480 ",1920,1,B2, -,7/6/16
3,MADISON,02  TWO FAMILY DWELLINGS,1,6819,45,,B2,1892 EAST 14TH   STREET,,11229,2,0,2," 3,225 "," 2,754 ",1920,1,B2, -,10/21/15
3,MADISON,02  TWO FAMILY DWELLINGS,1,6819,58,,B1,1881 EAST 13TH   STREET,,11229,2,0,2," 3,000 "," 2,180 ",1930,1,B1," 925,000 ",12/23/15
3,MADISON,02  TWO FAMILY DWELLINGS,1,6821,18,,B1,1830 EAST 16TH STREET,,11229,2,0,2," 1,533 "," 1,792 ",1950,1,B1," 610,000 ",12/3/15
3,MADISON,02  TWO FAMILY DWELLINGS,1,6824,14,,B3,1820 EAST 19TH   STREET,,11229,2,0,2," 4,000 "," 2,664 ",1920,1,B3, -,6/27/16
3,MADISON,02  TWO FAMILY DWELLINGS,1,6824,26,,B2,1850 EAST 19TH   STREET,,11229,2,0,2," 3,000 "," 2,728 ",1925,1,B2, -,11/24/15
3,MADISON,02  TWO FAMILY DWELLINGS,1,6824,36,,B9,1874 EAST 19TH   STREET,,11229,2,0,2," 2,133 "," 3,454 ",1970,1,B9, -,12/14/15
3,MADISON,02  TWO FAMILY DWELLINGS,1,6824,77,,B2,1821 EAST 18TH STREET,,11229,2,0,2," 3,000 "," 1,744 ",1925,1,B2," 805,000 ",8/25/16
3,MADISON,02  TWO FAMILY DWELLINGS,1,6824,77,,B2,1821 EAST 18TH   STREET,,11229,2,0,2," 3,000 "," 1,744 ",1925,1,B2, -,4/25/16
3,MADISON,02  TWO FAMILY DWELLINGS,1,6824,77,,B2,1821 EAST 18TH   STREET,,11229,2,0,2," 3,000 "," 1,744 ",1925,1,B2, -,2/24/16
3,MADISON,02  TWO FAMILY DWELLINGS,1,6829,42,,B3,2323 AVENUE S,,11229,2,0,2," 3,040 "," 2,414 ",1930,1,B3, 10,11/25/15
3,MADISON,02  TWO FAMILY DWELLINGS,1,6833,11,,B2,1814 EAST 28TH   STREET,,11229,2,0,2," 4,000 "," 2,300 ",1925,1,B2," 935,000 ",11/24/15
3,MADISON,02  TWO FAMILY DWELLINGS,1,6834,4,,B3,2810 AVENUE R,,11229,2,0,2," 3,200 "," 1,562 ",1925,1,B3," 800,000 ",12/29/15
3,MADISON,02  TWO FAMILY DWELLINGS,1,6834,42,,B3,1884 EAST 29TH STREET,,11229,2,0,2," 3,135 "," 2,380 ",1925,1,B3, -,4/25/16
3,MADISON,02  TWO FAMILY DWELLINGS,1,6836,25,,B3,1846 HARING STREET,,11229,2,0,2," 1,890 "," 1,890 ",1940,1,B3," 675,000 ",3/23/16
3,MADISON,02  TWO FAMILY DWELLINGS,1,6836,141,,B3,1892 HARING STREET,,11229,2,0,2," 1,444 "," 1,828 ",1955,1,B3, -,1/21/16
3,MADISON,02  TWO FAMILY DWELLINGS,1,6837,7,,B3,2966 AVENUE R,,11229,2,0,2," 2,196 "," 2,717 ",1940,1,B3," 850,000 ",11/30/15
3,MADISON,02  TWO FAMILY DWELLINGS,1,6837,21,,B3,1838 BROWN STREET,,11229,2,0,2," 1,800 "," 1,890 ",1930,1,B3," 520,000 ",1/21/16
3,MADISON,02  TWO FAMILY DWELLINGS,1,7291,96,,B1,1924 EAST 13TH   STREET,,11229,2,0,2," 4,000 "," 1,084 ",1935,1,B1," 250,000 ",9/15/16
3,MADISON,02  TWO FAMILY DWELLINGS,1,7292,24,,B3,1946 EAST 14TH   STREET,,11229,2,0,2," 4,000 "," 1,628 ",1920,1,B3," 1,200,000 ",9/6/16
3,MADISON,02  TWO FAMILY DWELLINGS,1,7292,56,,B3,1977 EAST 13TH   STREET,,11229,2,0,2," 4,000 "," 1,934 ",1930,1,B3," 1,700,000 ",3/21/16
3,MADISON,02  TWO FAMILY DWELLINGS,1,7292,62,,B2,1965 EAST 13TH STREET,,11229,2,0,2," 4,000 "," 2,134 ",1925,1,B2, -,3/4/16
3,MADISON,02  TWO FAMILY DWELLINGS,1,7294,22,,B1,1936 EAST 16TH   STREET,,11229,2,0,2," 1,725 "," 1,672 ",1930,1,B1," 678,000 ",2/5/16
3,MADISON,02  TWO FAMILY DWELLINGS,1,7295,58,,B2,1973 EAST 16TH STREET,,11229,2,0,2," 3,000 "," 1,725 ",1930,1,B2," 880,000 ",3/7/16
3,MADISON,02  TWO FAMILY DWELLINGS,1,7296,83,,B2,1917 EAST 17TH STREET,,11229,2,0,2," 3,025 "," 2,600 ",1905,1,B2, 10,11/23/15
3,MADISON,02  TWO FAMILY DWELLINGS,1,7299,9,,B1,2026 AVENUE S,,11229,2,0,2," 3,400 "," 2,040 ",1930,1,B1," 999,000 ",10/27/15
3,MADISON,02  TWO FAMILY DWELLINGS,1,7300,30,,B2,1988 EAST 22ND STREET,,11229,2,0,2," 3,000 "," 1,862 ",1930,1,B2," 850,000 ",2/8/16
3,MADISON,02  TWO FAMILY DWELLINGS,1,7305,27,,B3,1948 EAST 27TH   STREET,,11229,2,0,2," 1,850 "," 1,683 ",1940,1,B3," 605,000 ",8/23/16
3,MADISON,02  TWO FAMILY DWELLINGS,1,7305,27,,B3,1948 EAST 27TH   STREET,,11229,2,0,2," 1,850 "," 1,683 ",1940,1,B3, -,8/23/16
3,MADISON,02  TWO FAMILY DWELLINGS,1,7306,8,,B9,1906 EAST 28TH STREET,,11229,2,0,2," 2,000 "," 2,860 ",1960,1,B9," 1,025,000 ",5/18/16
3,MADISON,02  TWO FAMILY DWELLINGS,1,7306,9,,B9,1910 EAST 28TH STREET,,11229,2,0,2," 2,000 "," 2,860 ",1960,1,B9, -,12/23/15
3,MADISON,02  TWO FAMILY DWELLINGS,1,7306,58,,B3,1975 EAST 27TH STREET,,11229,2,0,2," 1,833 "," 2,394 ",1940,1,B3, -,1/13/16
3,MADISON,02  TWO FAMILY DWELLINGS,1,7307,27,,B1,1950 EAST 29TH STREET,,11229,2,0,2," 1,750 "," 1,785 ",1930,1,B1, -,8/25/16
3,MADISON,02  TWO FAMILY DWELLINGS,1,7307,28,,B1,1952 EAST 29TH STREET,,11229,2,0,2," 1,750 "," 1,785 ",1930,1,B1, -,8/25/16
3,MADISON,02  TWO FAMILY DWELLINGS,1,7307,41,,B1,1980 EAST 29 STREET,,11229,2,0,2," 1,750 "," 1,785 ",1930,1,B1," 250,000 ",2/3/16
3,MADISON,02  TWO FAMILY DWELLINGS,1,7307,49,,B3,1996 EAST 29TH   STREET,,11229,2,0,2," 1,950 "," 2,280 ",1930,1,B3," 880,000 ",11/4/15
3,MADISON,02  TWO FAMILY DWELLINGS,1,7308,80,,B3,1925 EAST 29TH   STREET,,11229,2,0,2," 1,746 "," 1,785 ",1930,1,B3," 610,000 ",3/24/16
3,MADISON,02  TWO FAMILY DWELLINGS,1,7312,49,,B3,3005 AVENUE T,,11229,2,0,2," 2,600 "," 1,256 ",1915,1,B3, -,10/22/15
3,MADISON,02  TWO FAMILY DWELLINGS,1,7315,23,,B2,2040 EAST 12TH STREET,,11229,2,0,2," 2,007 "," 2,771 ",1956,1,B2," 980,000 ",5/12/16
3,MADISON,02  TWO FAMILY DWELLINGS,1,7316,42,,S2,1215 AVENUE U,,11229,2,1,3," 2,100 "," 4,100 ",1928,1,S2, -,11/17/15
3,MADISON,02  TWO FAMILY DWELLINGS,1,7316,60,,B3,2051 EAST 12TH   STREET,,11229,2,0,2," 2,112 "," 1,787 ",1940,1,B3, -,8/18/16
3,MADISON,02  TWO FAMILY DWELLINGS,1,7317,11,,B2,2012 EAST 13TH   STREET,,11229,2,0,2," 2,700 "," 2,224 ",1920,1,B2, -,7/11/16
3,MADISON,02  TWO FAMILY DWELLINGS,1,7319,11,,B1,2008 EAST 15TH   STREET,,11229,2,0,2," 1,060 "," 1,664 ",1930,1,B1," 820,000 ",9/1/16
3,MADISON,02  TWO FAMILY DWELLINGS,1,7319,29,,B3,2056 EAST 15TH   STREET,,11229,2,0,2," 1,900 "," 1,221 ",1930,1,B3, 10,12/14/15
3,MADISON,02  TWO FAMILY DWELLINGS,1,7319,52,,B3,2075 EAST 14TH   STREET,,11229,2,0,2," 2,025 "," 1,503 ",1920,1,B3, -,11/23/15
3,MADISON,02  TWO FAMILY DWELLINGS,1,7320,60,,B3,2053 EAST 15TH   STREET,,11229,2,0,2," 1,650 "," 1,308 ",1920,1,B3," 550,000 ",11/4/15
3,MADISON,02  TWO FAMILY DWELLINGS,1,7320,64,,B1,2045 E 15TH STREET,,11229,2,0,2," 1,500 "," 2,360 ",1910,1,B1," 875,000 ",3/4/16
3,MADISON,02  TWO FAMILY DWELLINGS,1,7320,66,,B3,2039 EAST 15TH STREET,,11229,2,0,2," 3,000 "," 1,416 ",1915,1,B3," 690,000 ",1/14/16
3,MADISON,02  TWO FAMILY DWELLINGS,1,7321,36,,B2,2072 EAST 17TH STREET,,11229,2,0,2," 2,517 "," 2,320 ",1910,1,B2," 1,110,000 ",8/1/16
3,MADISON,02  TWO FAMILY DWELLINGS,1,7323,68,,B2,2035 EAST 18TH STREET,,11229,2,0,2," 4,000 "," 2,688 ",1930,1,B2," 1,100,000 ",1/20/16
3,MADISON,02  TWO FAMILY DWELLINGS,1,7324,51,,S2,1907 AVENUE U,,11229,2,1,3," 2,100 "," 3,160 ",1925,1,S2," 1,370,000 ",1/5/16
3,MADISON,02  TWO FAMILY DWELLINGS,1,7326,76,,B2,2099 EAST 21ST STREET,,11229,2,0,2," 4,000 "," 2,348 ",1920,1,B2, -,10/9/15
3,MADISON,02  TWO FAMILY DWELLINGS,1,7327,13,,B3,2016 EAST 23RD STREET,,11229,2,0,2," 2,250 "," 1,590 ",1920,1,B3," 853,000 ",7/12/16
3,MADISON,02  TWO FAMILY DWELLINGS,1,7327,46,,S2,2207 AVENUE U,,11229,2,1,3," 1,900 "," 2,480 ",1925,1,S2, 10,5/23/16
3,MADISON,02  TWO FAMILY DWELLINGS,1,7328,4,,B3,2310 AVENUE T,,11229,2,0,2," 1,782 "," 1,890 ",1940,1,B3, -,10/19/15
3,MADISON,02  TWO FAMILY DWELLINGS,1,7329,25,,B1,4138 BEDFORD AVENUE,,11229,2,0,2," 2,500 "," 2,560 ",1925,1,B1, -,4/7/16
3,MADISON,02  TWO FAMILY DWELLINGS,1,7329,32,,B1,4160 BEDFORD AVENUE,,11229,2,0,2," 2,600 "," 2,560 ",1925,1,B1, -,7/14/16
3,MADISON,02  TWO FAMILY DWELLINGS,1,7329,85,,B1,2009 EAST 24TH STREET,,11229,2,0,2," 2,500 "," 2,640 ",1930,1,B1, -,4/7/16
3,MADISON,02  TWO FAMILY DWELLINGS,1,7330,76,,B1,4115 BEDFORD AVENUE,,11229,2,0,2," 2,500 "," 2,720 ",1935,1,B1, -,7/29/16
3,MADISON,02  TWO FAMILY DWELLINGS,1,7331,45,,B1,2078 EAST 27TH STREET,,11229,2,0,2," 2,000 "," 2,222 ",1940,1,B1, -,1/22/16
3,MADISON,02  TWO FAMILY DWELLINGS,1,7332,27,,B3,2046 EAST 28TH STREET,,11229,2,0,2," 1,775 "," 1,785 ",1930,1,B3, -,9/14/16
3,MADISON,02  TWO FAMILY DWELLINGS,1,7332,49,,S2,2715 AVENUE U,,11229,2,1,3," 1,900 "," 2,470 ",1928,1,S2," 675,000 ",5/19/16
3,MADISON,02  TWO FAMILY DWELLINGS,1,7335,7,,B1,2002 HARING STREET,,11229,2,0,2," 2,100 "," 1,980 ",1945,1,B1," 595,000 ",5/5/16
3,MADISON,02  TWO FAMILY DWELLINGS,1,7336,70,,B3,2039 HARING STREET,,11229,2,0,2," 2,000 "," 1,472 ",1930,1,B3, -,2/3/16
3,MADISON,02  TWO FAMILY DWELLINGS,1,7337,10,,B3,2996 AVENUE T,,11229,2,0,2," 1,800 "," 1,890 ",1940,1,B3, -,7/25/16
3,MADISON,02  TWO FAMILY DWELLINGS,1,7339,20,,B1,2032 COYLE STREET,,11229,2,0,2," 1,758 "," 2,040 ",1930,1,B1, -,1/20/16
3,MADISON,02  TWO FAMILY DWELLINGS,1,7339,69,,B3,2033 FORD STREET,,11229,2,0,2," 1,800 "," 1,224 ",1930,1,B3," 560,000 ",12/17/15
3,MADISON,02  TWO FAMILY DWELLINGS,1,7340,68,,B1,2031 COYLE STREET,,11229,2,0,2," 1,767 "," 2,040 ",1930,1,B1, -,8/5/16
3,MADISON,02  TWO FAMILY DWELLINGS,1,7340,154,,B1,2059 COYLE STREET,,11229,2,0,2," 1,767 "," 2,040 ",1930,1,B1, -,5/18/16
3,MADISON,02  TWO FAMILY DWELLINGS,1,7341,33,,B3,2077 BRAGG STREET,,11229,2,0,2," 1,440 "," 1,782 ",1935,1,B3," 610,000 ",11/9/15
3,MADISON,02  TWO FAMILY DWELLINGS,1,7689,4,,B2,2813 AVENUE P,,11229,2,0,2," 2,500 "," 2,480 ",1930,1,B2," 900,000 ",12/22/15
3,MADISON,02  TWO FAMILY DWELLINGS,1,7689,4,,B2,2813 AVENUE P,,11229,2,0,2," 2,500 "," 2,480 ",1930,1,B2, -,12/22/15
3,MADISON,02  TWO FAMILY DWELLINGS,1,7689,26,,B3,1559 EAST 28TH STREET,,11229,2,0,2," 4,000 "," 2,039 ",1915,1,B3," 1,850,000 ",5/10/16
3,MADISON,03  THREE FAMILY DWELLINGS,1,6820,81,,C0,1819 EAST 14TH   STREET,,11229,3,0,3," 2,000 "," 3,725 ",1970,1,C0, -,4/30/16
3,MADISON,03  THREE FAMILY DWELLINGS,1,6821,104,,C0,1608 AVENUE R,,11229,3,0,3," 2,208 "," 5,200 ",1930,1,C0," 130,000 ",6/10/16
3,MADISON,03  THREE FAMILY DWELLINGS,1,6821,180,,C0,1815 EAST 16TH   STREET,,11229,3,0,3," 2,400 "," 3,630 ",1930,1,C0," 1,035,600 ",12/11/15
3,MADISON,03  THREE FAMILY DWELLINGS,1,6824,16,,C0,1824 EAST 19TH STREET,,11229,3,0,3," 4,000 "," 3,642 ",1920,1,C0, -,12/7/15
3,MADISON,03  THREE FAMILY DWELLINGS,1,6824,55,,C0,1875 EAST 18TH STREET,,11229,3,0,3," 4,000 "," 4,740 ",1926,1,C0, -,4/27/16
3,MADISON,03  THREE FAMILY DWELLINGS,1,6824,55,,C0,1875 EAST 18TH STREET,,11229,3,0,3," 4,000 "," 4,740 ",1926,1,C0, -,4/25/16
3,MADISON,03  THREE FAMILY DWELLINGS,1,7295,24,,C0,1944 EAST 17TH STREET,,11229,3,0,3," 4,000 "," 3,240 ",1925,1,C0," 1,376,000 ",12/21/15
3,MADISON,03  THREE FAMILY DWELLINGS,1,7297,44,,C0,1994 EAST 19TH STREET,,11229,3,0,3," 1,666 "," 4,998 ",1989,1,C0, -,8/17/16
3,MADISON,03  THREE FAMILY DWELLINGS,1,7316,22,,C0,2042 HOMECREST AVENUE,,11229,3,0,3," 1,798 "," 2,764 ",1965,1,C0, -,7/27/16
3,MADISON,03  THREE FAMILY DWELLINGS,1,7319,27,,C0,2050 EAST 15TH   STREET,,11229,3,0,3," 2,083 "," 4,512 ",2014,1,C0," 1,450,000 ",11/5/15
3,MADISON,03  THREE FAMILY DWELLINGS,1,7319,28,,C0,2052 EAST 15TH   STREET,,11229,3,0,3," 2,917 "," 3,384 ",2014,1,C0," 1,550,000 ",11/5/15
3,MADISON,03  THREE FAMILY DWELLINGS,1,7322,16,,C0,2024 EAST 18TH   STREET,,11229,3,0,3," 3,600 "," 4,545 ",1930,1,C0, -,12/22/15
3,MADISON,03  THREE FAMILY DWELLINGS,1,7323,59,,C0,2055 EAST 18TH STREET,,11229,3,0,3," 4,000 "," 3,455 ",1910,1,C0, -,10/30/15
3,MADISON,04  TAX CLASS 1 CONDOS,1A,6818,1009,,R3,1856 EAST 13TH ST,3C,11229,1,0,1, -, -,1999,1,R3, -,7/13/16
3,MADISON,04  TAX CLASS 1 CONDOS,1C,7339,1002,,R6,2057 FORD STREET,B,11229,1,0,1, -, -,2005,1,R6," 635,000 ",12/7/15
3,MADISON,05  TAX CLASS 1 VACANT LAND,1B,6782,28,,V0,2128 OCEAN AVENUE,,11229,1,1,2," 4,428 ", -,1925,1,V0," 3,866,667 ",6/12/16
3,MADISON,05  TAX CLASS 1 VACANT LAND,1B,6782,28,,V0,2128 OCEAN AVENUE,,11229,1,1,2," 4,428 ", -,1925,1,V0, -,6/12/16
3,MADISON,05  TAX CLASS 1 VACANT LAND,1B,7297,69,,V0,1945 EAST 18TH   STREET,,11229,0,0,0," 6,000 ", -,0,1,V0, -,6/15/16
3,MADISON,05  TAX CLASS 1 VACANT LAND,1B,7297,69,,V0,1945 EAST 18TH   STREET,,11229,0,0,0," 6,000 ", -,0,1,V0, -,6/15/16
3,MADISON,05  TAX CLASS 1 VACANT LAND,1B,7299,53,,V3,2449 OCEAN AVENUE,,11229,0,1,1," 9,350 ", -,1932,1,V3," 3,400,000 ",2/25/16
3,MADISON,05  TAX CLASS 1 VACANT LAND,1B,7336,59,,V0,N/A HARING STREET,,11229,0,0,0, 164, -,0,1,V0, -,7/20/16
3,MADISON,05  TAX CLASS 1 VACANT LAND,1B,7336,59,,V0,N/A HARING STREET,,11229,0,0,0, 164, -,0,1,V0, -,1/4/16
3,MADISON,05  TAX CLASS 1 VACANT LAND,1B,7336,59,,V0,N/A HARING STREET,,11229,0,0,0, 164, -,0,1,V0, -,12/3/15
3,MADISON,05  TAX CLASS 1 VACANT LAND,1B,7336,60,,V0,N/A HARING STREET,,11229,0,0,0, 262, -,0,1,V0, -,7/20/16
3,MADISON,05  TAX CLASS 1 VACANT LAND,1B,7336,60,,V0,N/A HARING STREET,,11229,0,0,0, 262, -,0,1,V0, -,1/4/16
3,MADISON,05  TAX CLASS 1 VACANT LAND,1B,7336,60,,V0,HARING STREET,,11229,0,0,0, 262, -,0,1,V0," 20,000 ",12/3/15
3,MADISON,05  TAX CLASS 1 VACANT LAND,1B,7336,61,,V0,N/A HARING STREET,,11229,0,0,0," 6,220 ", -,0,1,V0, -,7/20/16
3,MADISON,05  TAX CLASS 1 VACANT LAND,1B,7336,61,,V0,N/A HARING STREET,,11229,0,0,0," 6,220 ", -,0,1,V0, -,1/4/16
3,MADISON,05  TAX CLASS 1 VACANT LAND,1B,7336,61,,V0,N/A HARING STREET,,11229,0,0,0," 6,220 ", -,0,1,V0, -,12/3/15
3,MADISON,07  RENTALS - WALKUP APARTMENTS,2A,6779,47,,C3,1611 QUENTIN ROAD,4,11229,4,0,4," 2,817 "," 3,239 ",1923,2,C3, 10,5/6/16
3,MADISON,07  RENTALS - WALKUP APARTMENTS,2,6780,44,,C1,1689 EAST 17TH STREET,33,11229,33,0,33," 10,600 "," 31,000 ",1923,2,C1, -,4/26/16
3,MADISON,07  RENTALS - WALKUP APARTMENTS,2A,6792,12,,C2,2984 NOSTRAND AVENUE,5,11229,6,0,6," 2,000 "," 5,100 ",1925,2,C2, -,6/25/16
3,MADISON,07  RENTALS - WALKUP APARTMENTS,2A,6792,12,,C2,2984 NOSTRAND AVENUE,5,11229,6,0,6," 2,000 "," 5,100 ",1925,2,C2, -,6/25/16
3,MADISON,07  RENTALS - WALKUP APARTMENTS,2,6792,15,,C1,2992-3028 NOSTRAND AVENUE,168,11229,48,0,48," 36,000 "," 47,000 ",1954,2,C1," 11,500,000 ",5/18/16
3,MADISON,07  RENTALS - WALKUP APARTMENTS,2,6798,86,,C1,1723 EAST 15TH STREET,12,11229,12,0,12," 3,000 "," 10,240 ",1927,2,C1," 2,550,000 ",8/18/16
3,MADISON,07  RENTALS - WALKUP APARTMENTS,2A,6803,74,,C3,2215 OCEAN AVENUE,4,11229,4,0,4," 2,750 "," 3,280 ",1924,2,C3," 750,000 ",10/20/15
3,MADISON,08  RENTALS - ELEVATOR APARTMENTS,2,6825,27,,D1,2306 OCEAN AVE,72,11229,72,0,72," 19,703 "," 84,375 ",1935,2,D1," 15,600,000 ",11/5/15
3,MADISON,09  COOPS - WALKUP APARTMENTS,2,6797,87,,C6,"1713 EAST 14TH STREET, L                 ",,11229,0,0,0, -, -,1932,2,C6," 185,000 ",2/12/16
3,MADISON,10  COOPS - ELEVATOR APARTMENTS,2,6795,15,,D4,"1720 EAST 13TH STREET, 1G                ",,11229,0,0,0, -, -,1959,2,D4, -,7/14/16
3,MADISON,10  COOPS - ELEVATOR APARTMENTS,2,6796,36,,D4,"1770 EAST 14TH STREET, 2H                ",,11229,0,0,0, -, -,1976,2,D4, -,7/18/16
3,MADISON,10  COOPS - ELEVATOR APARTMENTS,2,6800,16,,D4,"1730 EAST 18TH STREET, 2E                ",,11229,0,0,0, -, -,1938,2,D4," 200,000 ",12/9/15
3,MADISON,10  COOPS - ELEVATOR APARTMENTS,2,6800,16,,D4,"1730 EAST 18TH STREET, 1F                ",,11229,0,0,0, -, -,1938,2,D4," 418,575 ",8/4/16
3,MADISON,10  COOPS - ELEVATOR APARTMENTS,2,6801,1,,D4,"1717 EAST 18TH STREET, L2                ",,11229,0,0,0, -, -,1957,2,D4, -,10/16/15
3,MADISON,10  COOPS - ELEVATOR APARTMENTS,2,6801,1,,D4,"1717 E 18TH STREET, 3S                   ",,11229,0,0,0, -, -,1957,2,D4," 292,000 ",12/23/15
3,MADISON,10  COOPS - ELEVATOR APARTMENTS,2,6801,1,,D4,"1717 EAST 18TH STREET, 2C                ",,11229,0,0,0, -, -,1957,2,D4," 428,000 ",7/20/16
3,MADISON,10  COOPS - ELEVATOR APARTMENTS,2,6802,36,,D4,"2234 OCEAN AVENUE, B7                    ",,11229,0,0,0, -, -,1927,2,D4," 210,000 ",6/16/16
3,MADISON,10  COOPS - ELEVATOR APARTMENTS,2,6818,25,,D4,"1840 EAST 13TH STREET, P4                ",,11229,0,0,0, -, -,1954,2,D4," 235,000 ",1/28/16
3,MADISON,10  COOPS - ELEVATOR APARTMENTS,2,6818,25,,D4,"1840 EAST 13TH STREET, 4D                ",,11229,0,0,0, -, -,1954,2,D4," 160,000 ",7/25/16
3,MADISON,10  COOPS - ELEVATOR APARTMENTS,2,6818,25,,D4,"1840 EAST 13TH STREET, 6G                ",,11229,0,0,0, -, -,1954,2,D4," 280,000 ",9/7/16
3,MADISON,10  COOPS - ELEVATOR APARTMENTS,2,6818,74,,D4,"1855 EAST 12 STREET, 5A                  ",,11229,0,0,0, -, -,1963,2,D4," 175,000 ",3/7/16
3,MADISON,10  COOPS - ELEVATOR APARTMENTS,2,6826,62,,D4,"2331 OCEAN AVENUE, 4A                    ",,11229,0,0,0, -, -,1955,2,D4," 309,187 ",11/12/15
3,MADISON,10  COOPS - ELEVATOR APARTMENTS,2,6835,12,,D4,"3178 NOSTRAND AVENUE, 2E                 ",,11229,0,0,0, -, -,1958,2,D4," 156,000 ",10/20/15
3,MADISON,10  COOPS - ELEVATOR APARTMENTS,2,6835,12,,D4,"3178 NOSTRAND AVENUE, 2B                 ",,11229,0,0,0, -, -,1958,2,D4," 175,000 ",11/30/15
3,MADISON,10  COOPS - ELEVATOR APARTMENTS,2,6835,12,,D4,"3178 NOSTRAND AVENUE, 6M                 ",,11229,0,0,0, -, -,1958,2,D4," 235,000 ",4/8/16
3,MADISON,10  COOPS - ELEVATOR APARTMENTS,2,6835,12,,D4,"3178 NOSTRAND AVENUE, 79                 ",,11229,0,0,0, -, -,1958,2,D4," 155,000 ",2/15/16
3,MADISON,10  COOPS - ELEVATOR APARTMENTS,2,6835,12,,D4,"3178 NOSTRAND AVENUE, 1K                 ",,11229,0,0,0, -, -,1958,2,D4," 260,000 ",5/25/16
3,MADISON,10  COOPS - ELEVATOR APARTMENTS,2,6835,12,,D4,"3178 NOSTRAND AVENUE, 6F                 ",,11229,0,0,0, -, -,1958,2,D4," 190,000 ",7/18/16
3,MADISON,10  COOPS - ELEVATOR APARTMENTS,2,6835,12,,D4,"3178 NOSTRAND AVENUE, 4M                 ",,11229,0,0,0, -, -,1958,2,D4, -,8/12/16
3,MADISON,10  COOPS - ELEVATOR APARTMENTS,2,6835,12,,D4,"3178 NOSTRAND AVENUE, 2K                 ",,11229,0,0,0, -, -,1958,2,D4," 230,000 ",8/22/16
3,MADISON,10  COOPS - ELEVATOR APARTMENTS,2,6835,26,,D4,"3202 NOSTRAND AVE, 2L                    ",,11229,0,0,0, -, -,1959,2,D4," 235,000 ",12/8/15
3,MADISON,10  COOPS - ELEVATOR APARTMENTS,2,6835,26,,D4,"3202 NOSTRAND AVENUE, 1B                 ",,11229,0,0,0, -, -,1959,2,D4," 206,000 ",12/8/15
3,MADISON,10  COOPS - ELEVATOR APARTMENTS,2,6835,26,,D4,"3202 NOSTRAND AVENUE, 2C                 ",,11229,0,0,0, -, -,1959,2,D4," 294,060 ",1/5/16
3,MADISON,10  COOPS - ELEVATOR APARTMENTS,2,6835,26,,D4,"3202 NOSTRAND AVE, 1L                    ",,11229,0,0,0, -, -,1959,2,D4," 220,000 ",3/31/16
3,MADISON,10  COOPS - ELEVATOR APARTMENTS,2,6835,26,,D4,"3202 NOSTRAND AVENUE, 3B                 ",,11229,0,0,0, -, -,1959,2,D4," 157,000 ",6/2/16
3,MADISON,10  COOPS - ELEVATOR APARTMENTS,2,6835,26,,D4,"3202 NOSTRAND AVENUE, 1-J                ",,11229,0,0,0, -, -,1959,2,D4," 309,270 ",6/15/16
3,MADISON,10  COOPS - ELEVATOR APARTMENTS,2,6835,26,,D4,"3202 NOSTRAND AVENUE, 2R                 ",,11229,0,0,0, -, -,1959,2,D4," 290,000 ",7/27/16
3,MADISON,10  COOPS - ELEVATOR APARTMENTS,2,6835,26,,D4,"3202 NOSTRAND AVENUE, 3-L                ",,11229,0,0,0, -, -,1959,2,D4," 287,469 ",8/18/16
3,MADISON,10  COOPS - ELEVATOR APARTMENTS,2,6835,26,,D4,"3202 NOSTRAND AVENUE, 1G                 ",,11229,0,0,0, -, -,1959,2,D4," 165,000 ",1/27/16
3,MADISON,10  COOPS - ELEVATOR APARTMENTS,2,6836,50,,D4,"3203 NOSTRAND AVENUE, 6B                 ",,11229,0,0,0, -, -,1958,2,D4," 299,130 ",11/18/15
3,MADISON,10  COOPS - ELEVATOR APARTMENTS,2,6836,50,,D4,"3203 NOSTRAND AVENUE, 3-N                ",,11229,0,0,0, -, -,1958,2,D4," 197,730 ",11/16/15
3,MADISON,10  COOPS - ELEVATOR APARTMENTS,2,6836,50,,D4,"3203 NOSTRAND AVENUE, LC                 ",,11229,0,0,0, -, -,1958,2,D4," 144,000 ",4/13/16
3,MADISON,10  COOPS - ELEVATOR APARTMENTS,2,6836,50,,D4,"3203 NOSTRAND AVENUE, 2K                 ",,11229,0,0,0, -, -,1958,2,D4," 124,000 ",6/21/16
3,MADISON,10  COOPS - ELEVATOR APARTMENTS,2,6836,64,,D4,"3165 NOSTRAND AVENUE, 1-C                ",,11229,0,0,0, -, -,1953,2,D4," 288,990 ",2/22/16
